,Time,Open,High,Low,Close,Volume,Date
0,1483315200,472.0,488.7,469.05,487.05,4024156,2017-01-02
1,1483401600,491.0,492.7,479.9,481.1,5814518,2017-01-03
2,1483488000,484.65,493.7,484.1,486.65,4769872,2017-01-04
3,1483574400,496.0,503.4,495.55,502.15,7961242,2017-01-05
4,1483660800,502.95,507.95,496.25,497.75,4907475,2017-01-06
5,1483920000,499.4,504.6,492.15,500.15,3932710,2017-01-09
6,1484006400,506.55,518.0,505.95,516.25,7973024,2017-01-10
7,1484092800,520.25,523.95,517.15,519.25,4886398,2017-01-11
8,1484179200,521.7,524.0,513.2,518.25,4219627,2017-01-12
9,1484265600,523.25,523.25,507.5,514.85,6367248,2017-01-13
10,1484524800,518.65,529.45,517.0,526.4,6084582,2017-01-16
11,1484611200,528.1,530.8,521.0,523.7,4297426,2017-01-17
12,1484697600,523.05,529.6,521.2,522.45,5874608,2017-01-18
13,1484784000,523.0,535.6,522.7,531.45,5810128,2017-01-19
14,1484870400,527.4,529.3,521.25,523.2,5013928,2017-01-20
15,1485129600,523.2,534.95,523.0,532.7,4209879,2017-01-23
16,1485216000,533.0,543.0,532.35,541.55,5183630,2017-01-24
17,1485302400,543.25,551.9,541.55,548.9,4504941,2017-01-25
18,1485475200,549.0,552.0,539.75,541.95,4493803,2017-01-27
19,1485734400,542.0,543.5,530.8,532.3,4163428,2017-01-30
20,1485820800,530.2,531.5,518.0,523.55,6035022,2017-01-31
21,1485907200,527.5,544.5,522.9,542.25,4786720,2017-02-01
22,1485993600,537.6,537.6,526.8,531.5,6579801,2017-02-02
23,1486080000,531.9,531.9,519.5,522.6,5298261,2017-02-03
24,1486339200,527.9,531.45,523.2,525.85,3642527,2017-02-06
25,1486425600,524.8,524.8,502.0,506.8,7987282,2017-02-07
26,1486512000,512.35,514.95,506.3,513.05,5975054,2017-02-08
27,1486598400,515.4,518.0,505.75,512.85,4099871,2017-02-09
28,1486684800,513.0,514.8,506.5,509.55,4732032,2017-02-10
29,1486944000,512.7,512.7,503.3,505.3,4700518,2017-02-13
30,1487030400,503.0,506.7,466.55,482.05,14901414,2017-02-14
31,1487116800,449.05,453.0,434.35,436.45,38638630,2017-02-15
32,1487203200,442.55,447.6,435.4,446.0,11622714,2017-02-16
33,1487289600,447.9,456.6,442.4,452.95,10063504,2017-02-17
34,1487548800,451.5,458.45,449.0,455.45,5866707,2017-02-20
35,1487635200,456.9,462.8,454.5,458.65,6875914,2017-02-21
36,1487721600,460.25,466.7,455.8,460.05,7315280,2017-02-22
37,1487808000,464.0,464.7,457.25,462.35,9492419,2017-02-23
38,1488153600,464.0,464.0,455.1,457.8,5510484,2017-02-27
39,1488240000,460.0,460.0,454.1,456.75,5722402,2017-02-28
40,1488326400,455.9,455.9,448.0,449.45,8367579,2017-03-01
41,1488412800,457.85,467.9,453.2,461.7,13667695,2017-03-02
42,1488499200,463.3,466.85,458.6,459.95,7085620,2017-03-03
43,1488758400,462.5,472.7,462.1,470.8,4036291,2017-03-06
44,1488844800,469.5,475.9,466.05,467.55,7114541,2017-03-07
45,1488931200,469.4,469.6,461.15,462.8,5351597,2017-03-08
46,1489017600,462.45,469.7,462.0,467.6,3837624,2017-03-09
47,1489104000,471.0,471.85,465.1,469.1,5766815,2017-03-10
48,1489449600,481.0,483.0,468.45,469.75,6348198,2017-03-14
49,1489536000,475.0,476.55,470.65,473.45,4801312,2017-03-15
50,1489622400,478.7,482.0,476.15,480.95,6272947,2017-03-16
51,1489708800,481.35,484.2,471.7,476.5,6338248,2017-03-17
52,1489968000,476.55,478.2,470.75,476.0,2871104,2017-03-20
53,1490054400,478.0,478.05,470.65,473.75,4685410,2017-03-21
54,1490140800,469.95,469.95,458.5,459.9,4695648,2017-03-22
55,1490227200,461.3,477.0,461.3,472.9,8665384,2017-03-23
56,1490313600,470.75,474.8,467.55,470.4,4296510,2017-03-24
57,1490572800,469.0,469.15,462.1,464.75,4417413,2017-03-27
58,1490659200,467.5,473.0,467.5,472.4,2982614,2017-03-28
59,1490745600,474.9,475.0,463.6,469.05,6680569,2017-03-29
60,1490832000,463.5,469.8,462.85,468.4,9482785,2017-03-30
61,1490918400,466.5,472.5,464.5,465.85,6400088,2017-03-31
62,1491177600,468.25,472.3,467.6,470.4,2951896,2017-04-03
63,1491350400,470.4,475.0,467.25,473.5,5287168,2017-04-05
64,1491436800,474.3,478.5,470.6,473.2,6703078,2017-04-06
65,1491523200,468.45,480.55,466.65,468.3,8089461,2017-04-07
66,1491782400,471.65,478.3,467.55,474.9,5437523,2017-04-10
67,1491868800,477.9,478.35,471.1,472.25,4887918,2017-04-11
68,1491955200,468.7,471.55,461.6,464.55,5991598,2017-04-12
69,1492041600,461.85,463.35,451.2,453.35,5930185,2017-04-13
70,1492387200,452.0,455.7,447.3,449.2,4913930,2017-04-17
71,1492473600,452.0,455.75,442.5,443.7,4235130,2017-04-18
72,1492560000,443.0,449.5,438.3,443.05,6319332,2017-04-19
73,1492646400,447.85,447.85,442.1,443.95,3288900,2017-04-20
74,1492732800,446.75,448.45,437.6,440.6,5325590,2017-04-21
75,1492992000,439.8,449.0,438.75,443.85,6214069,2017-04-24
76,1493078400,445.85,447.75,443.3,445.65,5894090,2017-04-25
77,1493164800,446.0,454.4,445.5,450.8,8438042,2017-04-26
78,1493251200,455.0,460.9,452.7,455.35,10589249,2017-04-27
