,Time,Open,High,Low,Close,Volume,Date
0,1483315200,505.55,506.48,499.67,500.55,583806,2017-01-02
1,1483401600,502.05,502.45,491.0,496.92,1694621,2017-01-03
2,1483488000,497.52,502.1,496.12,498.88,1768397,2017-01-04
3,1483574400,500.8,504.75,494.38,498.08,2051769,2017-01-05
4,1483660800,497.45,499.42,484.02,486.12,3598362,2017-01-06
5,1483920000,486.12,488.48,482.5,485.17,2636423,2017-01-09
6,1484006400,488.5,490.5,483.98,485.27,2984964,2017-01-10
7,1484092800,487.1,489.23,481.98,484.55,3060394,2017-01-11
8,1484179200,488.77,502.2,488.77,500.02,2963935,2017-01-12
9,1484265600,515.0,520.0,481.35,487.9,7819062,2017-01-13
10,1484524800,482.5,482.73,476.23,477.83,3087843,2017-01-16
11,1484611200,478.12,482.0,476.2,477.7,1390024,2017-01-17
12,1484697600,479.05,480.5,474.9,475.4,1488241,2017-01-18
13,1484784000,475.5,479.8,474.05,479.05,2219120,2017-01-19
14,1484870400,475.0,476.58,473.0,474.35,2281186,2017-01-20
15,1485129600,472.5,479.0,470.0,476.35,1987145,2017-01-23
16,1485216000,475.0,475.0,470.05,472.77,1706503,2017-01-24
17,1485302400,473.05,473.4,467.4,468.3,2494523,2017-01-25
18,1485475200,466.92,473.77,450.58,471.08,2658785,2017-01-27
19,1485734400,468.75,475.75,464.42,474.67,2842302,2017-01-30
20,1485820800,470.75,470.75,452.17,464.3,6017134,2017-01-31
21,1485907200,460.55,461.6,452.58,458.38,2882946,2017-02-01
22,1485993600,458.5,472.5,455.05,467.95,2957067,2017-02-02
23,1486080000,466.9,470.45,460.52,468.05,2105990,2017-02-03
24,1486339200,468.62,471.88,465.27,467.62,1681984,2017-02-06
25,1486425600,466.5,474.9,464.27,471.12,2317001,2017-02-07
26,1486512000,468.0,472.05,466.23,468.25,1579991,2017-02-08
27,1486598400,468.5,475.0,468.27,473.0,2976817,2017-02-09
28,1486684800,473.12,486.0,471.65,484.15,3063113,2017-02-10
29,1486944000,486.42,493.05,481.42,492.17,3431067,2017-02-13
30,1487030400,490.0,494.5,486.17,493.85,2334705,2017-02-14
31,1487116800,494.6,499.4,484.4,490.9,1814872,2017-02-15
32,1487203200,495.5,506.95,495.02,506.05,3203965,2017-02-16
33,1487289600,506.88,506.88,496.35,500.05,1212802,2017-02-17
34,1487548800,498.25,515.5,496.75,505.12,1162666,2017-02-20
35,1487635200,511.05,512.25,500.02,506.8,1903499,2017-02-21
36,1487721600,507.5,507.5,493.2,495.08,1651960,2017-02-22
37,1487808000,499.45,510.0,496.67,504.42,2385664,2017-02-23
38,1488153600,503.65,511.5,503.48,506.2,1332174,2017-02-27
39,1488240000,505.92,511.35,504.62,506.2,1485033,2017-02-28
40,1488326400,506.0,513.5,505.05,512.58,1070612,2017-03-01
41,1488412800,512.2,514.0,508.25,511.65,737125,2017-03-02
42,1488499200,505.12,517.15,500.2,515.6,1350403,2017-03-03
43,1488758400,510.02,517.97,509.85,516.95,1321597,2017-03-06
44,1488844800,511.0,512.9,507.35,509.9,1161124,2017-03-07
45,1488931200,508.45,508.45,502.23,503.9,1544794,2017-03-08
46,1489017600,503.9,506.5,499.5,505.77,870158,2017-03-09
47,1489104000,507.5,513.83,506.7,510.92,1137581,2017-03-10
48,1489449600,511.4,520.95,511.4,517.4,1969599,2017-03-14
49,1489536000,517.45,517.45,503.75,505.98,1593495,2017-03-15
50,1489622400,506.65,515.85,506.65,514.42,1675739,2017-03-16
51,1489708800,517.7,521.45,509.62,520.15,2376962,2017-03-17
52,1489968000,513.28,513.28,507.55,510.75,1106847,2017-03-20
53,1490054400,510.45,517.47,509.4,516.42,1217396,2017-03-21
54,1490140800,511.23,519.97,510.2,513.85,997713,2017-03-22
55,1490227200,514.12,521.5,513.3,520.22,1125416,2017-03-23
56,1490313600,519.0,522.0,513.85,515.7,1220974,2017-03-24
57,1490572800,513.6,520.92,512.25,514.42,1921206,2017-03-27
58,1490659200,515.75,519.5,515.03,517.58,1199199,2017-03-28
59,1490745600,517.15,520.75,512.92,515.92,1745297,2017-03-29
60,1490832000,517.0,517.95,510.12,512.75,3039295,2017-03-30
61,1490918400,511.62,514.65,504.0,511.12,3538464,2017-03-31
62,1491177600,516.08,516.22,503.05,504.4,1078900,2017-04-03
63,1491350400,502.5,502.7,495.5,497.98,1849585,2017-04-05
64,1491436800,499.08,502.9,496.0,499.8,1344752,2017-04-06
65,1491523200,500.45,500.45,489.5,490.77,1601127,2017-04-07
66,1491782400,492.45,494.75,475.05,476.7,2382118,2017-04-10
67,1491868800,478.02,485.85,478.02,483.58,2163867,2017-04-11
68,1491955200,485.0,488.45,480.17,484.42,1674188,2017-04-12
69,1492041600,485.0,495.0,463.33,465.7,7743297,2017-04-13
70,1492387200,465.0,466.05,461.75,462.45,1803359,2017-04-17
71,1492473600,462.38,467.0,459.55,461.33,1161880,2017-04-18
72,1492560000,461.5,465.0,456.33,459.6,2517926,2017-04-19
73,1492646400,460.75,464.85,459.27,463.65,1137250,2017-04-20
74,1492732800,467.4,467.4,460.55,461.85,894367,2017-04-21
75,1492992000,458.75,464.25,456.5,463.27,1389167,2017-04-24
76,1493078400,462.95,466.5,460.27,464.67,1184265,2017-04-25
77,1493164800,464.98,467.77,455.1,457.12,2271124,2017-04-26
78,1493251200,458.0,464.5,458.0,462.62,1949302,2017-04-27
79,1493337600,463.42,463.7,457.8,459.48,1257426,2017-04-28
80,1493683200,462.0,463.2,457.55,461.3,807782,2017-05-02
81,1493769600,463.25,469.55,458.83,467.15,1164862,2017-05-03
82,1493856000,468.5,469.83,464.45,468.83,1319952,2017-05-04
83,1493942400,468.0,468.67,460.0,465.75,1108197,2017-05-05
84,1494201600,469.0,474.27,466.0,472.75,1176775,2017-05-08
85,1494288000,475.3,475.98,471.05,473.33,1412343,2017-05-09
86,1494374400,473.58,475.0,468.58,471.83,841076,2017-05-10
87,1494460800,473.42,474.92,468.77,472.05,807371,2017-05-11
88,1494547200,476.5,483.0,475.73,482.12,2744999,2017-05-12
89,1494806400,481.75,481.75,474.55,475.77,1824291,2017-05-15
90,1494892800,476.55,480.08,473.48,477.5,1532542,2017-05-16
91,1494979200,475.8,479.23,471.92,476.4,728877,2017-05-17
92,1495065600,471.5,486.95,471.42,480.88,2014462,2017-05-18
93,1495152000,480.75,481.35,473.92,478.98,1064349,2017-05-19
94,1495411200,479.2,483.45,478.27,480.73,1375763,2017-05-22
95,1495497600,482.33,483.5,477.05,478.65,1009996,2017-05-23
96,1495584000,480.0,482.75,474.8,477.4,1409072,2017-05-24
97,1495670400,480.5,493.3,480.5,491.65,2609629,2017-05-25
98,1495756800,493.5,500.0,490.3,497.85,1247001,2017-05-26
99,1496016000,495.45,498.35,487.85,492.58,1577109,2017-05-29
100,1496102400,491.0,500.0,489.33,498.1,929228,2017-05-30
101,1496188800,496.77,496.77,487.42,488.52,1940975,2017-05-31
102,1496275200,484.65,489.85,479.27,485.7,1377152,2017-06-01
103,1496361600,486.7,487.73,482.1,484.73,979492,2017-06-02
104,1496620800,485.0,486.0,478.52,479.38,1365675,2017-06-05
105,1496707200,482.5,493.75,482.2,489.67,1752172,2017-06-06
106,1496793600,492.5,494.45,472.5,480.65,3113762,2017-06-07
107,1496880000,481.48,481.48,474.08,478.23,1548838,2017-06-08
108,1496966400,469.27,475.48,461.5,474.3,3689416,2017-06-09
109,1497225600,471.67,482.6,470.05,481.92,2147919,2017-06-12
110,1497312000,476.75,481.48,475.8,478.9,1234449,2017-06-13
111,1497398400,480.0,480.95,475.6,479.3,1859528,2017-06-14
112,1497484800,479.83,483.98,474.8,476.05,1382016,2017-06-15
113,1497571200,474.55,476.92,468.0,470.12,2737113,2017-06-16
114,1497830400,469.98,470.12,464.0,464.92,1713965,2017-06-19
115,1497916800,467.5,473.45,467.02,471.77,1296099,2017-06-20
116,1498003200,472.5,474.5,468.02,471.67,933966,2017-06-21
117,1498089600,473.85,484.35,467.55,470.08,2366311,2017-06-22
118,1498176000,472.5,474.58,469.0,471.62,1600755,2017-06-23
119,1498521600,472.5,474.0,461.88,463.52,1726165,2017-06-27
120,1498608000,466.4,466.5,460.5,462.35,1476306,2017-06-28
121,1498694400,465.1,473.98,463.3,465.1,3978510,2017-06-29
122,1498780800,465.4,469.0,464.5,467.77,1054175,2017-06-30
123,1499040000,470.55,477.5,467.3,475.95,1272231,2017-07-03
124,1499126400,476.92,485.0,474.7,481.08,1291932,2017-07-04
125,1499212800,479.5,479.5,472.7,475.45,1056557,2017-07-05
126,1499299200,472.5,478.5,472.1,473.5,957430,2017-07-06
127,1499385600,471.92,472.73,466.52,467.7,1444222,2017-07-07
