,Time,Open,High,Low,Close,Volume,Date
0,1483315200,720.0,721.0,708.25,714.8,1206555,2017-01-02
1,1483401600,714.95,717.45,707.15,711.75,1381976,2017-01-03
2,1483488000,713.0,713.0,692.5,695.6,4258608,2017-01-04
3,1483574400,702.85,702.85,696.2,698.95,2180203,2017-01-05
4,1483660800,698.0,718.5,693.35,716.85,3664687,2017-01-06
5,1483920000,718.0,724.25,707.1,709.25,1540326,2017-01-09
6,1484006400,711.1,715.7,710.0,712.65,867005,2017-01-10
7,1484092800,715.0,733.8,708.0,728.4,3577518,2017-01-11
8,1484179200,732.45,732.45,723.05,727.95,1106785,2017-01-12
9,1484265600,731.5,735.6,724.4,727.75,1006051,2017-01-13
10,1484524800,726.1,736.2,723.0,731.2,741938,2017-01-16
11,1484611200,732.8,735.0,724.3,726.0,681333,2017-01-17
12,1484697600,725.1,741.75,725.1,731.1,1125851,2017-01-18
13,1484784000,731.0,737.0,727.0,728.2,915362,2017-01-19
14,1484870400,732.75,733.15,718.0,723.05,1115048,2017-01-20
15,1485129600,722.5,739.9,722.0,732.75,1457199,2017-01-23
16,1485216000,737.5,745.0,734.1,743.35,1206679,2017-01-24
17,1485302400,747.5,800.9,745.05,795.2,8772524,2017-01-25
18,1485475200,798.0,802.1,780.45,785.05,3709367,2017-01-27
19,1485734400,786.0,790.0,771.1,775.6,2183478,2017-01-30
20,1485820800,777.0,780.3,763.05,774.15,1400680,2017-01-31
21,1485907200,777.5,782.95,739.15,777.05,4951867,2017-02-01
22,1485993600,779.0,780.45,764.45,770.4,2022953,2017-02-02
23,1486080000,769.5,777.2,760.0,765.3,1562576,2017-02-03
24,1486339200,770.0,773.75,765.3,766.7,1967556,2017-02-06
25,1486425600,769.0,784.95,768.5,773.35,2996111,2017-02-07
26,1486512000,774.4,776.2,762.0,767.6,2607668,2017-02-08
27,1486598400,769.9,779.5,765.0,769.65,1306279,2017-02-09
28,1486684800,771.1,786.3,771.1,778.9,1871296,2017-02-10
29,1486944000,779.8,796.0,779.5,793.15,1804668,2017-02-13
30,1487030400,793.9,796.35,785.95,790.3,1338969,2017-02-14
31,1487116800,791.2,795.0,781.75,784.3,1360744,2017-02-15
32,1487203200,785.0,798.5,780.25,792.5,2256205,2017-02-16
33,1487289600,805.0,811.0,790.1,796.5,4259173,2017-02-17
34,1487548800,801.9,805.0,795.0,797.05,847401,2017-02-20
35,1487635200,799.15,800.6,791.1,797.9,632134,2017-02-21
36,1487721600,799.8,804.45,793.75,795.85,1106511,2017-02-22
37,1487808000,798.5,814.4,792.5,810.95,4575547,2017-02-23
38,1488153600,807.5,812.5,795.55,800.5,2381678,2017-02-27
39,1488240000,801.9,808.45,798.8,802.1,972189,2017-02-28
40,1488326400,802.1,827.2,802.05,824.15,2968583,2017-03-01
41,1488412800,827.5,828.7,812.75,816.15,4455373,2017-03-02
42,1488499200,816.0,817.0,803.0,809.5,1317035,2017-03-03
43,1488758400,812.9,822.2,811.1,818.95,1439574,2017-03-06
44,1488844800,820.0,821.0,814.0,817.0,949754,2017-03-07
45,1488931200,823.05,838.95,819.2,824.9,3815129,2017-03-08
46,1489017600,826.0,827.8,820.0,825.45,1597549,2017-03-09
47,1489104000,835.05,838.9,826.15,828.9,1352797,2017-03-10
48,1489449600,843.0,851.45,832.0,836.15,3116342,2017-03-14
49,1489536000,837.0,848.45,835.15,844.15,1718310,2017-03-15
50,1489622400,849.2,856.35,849.2,851.4,1261745,2017-03-16
51,1489708800,852.95,854.45,842.55,848.25,4646494,2017-03-17
52,1489968000,855.0,862.0,848.0,854.6,1592288,2017-03-20
53,1490054400,855.0,861.4,850.95,859.55,1458329,2017-03-21
54,1490140800,853.0,864.9,848.5,862.2,9354327,2017-03-22
55,1490227200,863.15,873.5,862.05,868.15,1610154,2017-03-23
56,1490313600,871.0,886.4,863.9,879.35,2280029,2017-03-24
57,1490572800,879.35,880.0,858.7,871.15,1999306,2017-03-27
58,1490659200,877.5,879.95,856.0,859.45,3049130,2017-03-28
59,1490745600,864.1,864.75,852.55,857.6,2483787,2017-03-29
60,1490832000,862.5,871.95,859.35,865.15,3534385,2017-03-30
61,1490918400,865.0,880.0,862.05,872.2,2586431,2017-03-31
62,1491177600,877.0,879.8,871.0,875.95,1365426,2017-04-03
63,1491350400,880.0,896.6,877.6,889.85,2006328,2017-04-05
64,1491436800,885.0,897.5,883.7,894.35,1988350,2017-04-06
65,1491523200,890.0,893.2,870.0,873.1,1612677,2017-04-07
66,1491782400,877.7,879.9,867.5,877.35,945515,2017-04-10
67,1491868800,872.7,889.0,871.1,881.05,1400544,2017-04-11
68,1491955200,881.0,883.45,873.6,879.4,1088987,2017-04-12
69,1492041600,879.0,884.0,872.5,879.5,937868,2017-04-13
70,1492387200,885.0,889.75,875.0,887.6,1232806,2017-04-17
71,1492473600,890.0,892.7,876.6,881.65,1266297,2017-04-18
72,1492560000,879.1,881.6,867.2,875.6,898264,2017-04-19
73,1492646400,876.6,891.45,876.1,889.15,998075,2017-04-20
74,1492732800,890.0,897.5,878.5,880.4,1260745,2017-04-21
75,1492992000,878.0,898.45,876.3,895.75,3128325,2017-04-24
76,1493078400,899.0,904.0,885.1,898.0,2496583,2017-04-25
77,1493164800,899.7,921.0,895.55,900.35,3611321,2017-04-26
78,1493251200,907.95,919.35,890.0,916.65,7060437,2017-04-27
79,1493337600,917.5,919.9,901.0,901.95,1236662,2017-04-28
80,1493683200,902.05,919.9,901.0,917.9,2570563,2017-05-02
81,1493769600,920.05,922.0,913.8,916.95,1012552,2017-05-03
82,1493856000,917.25,918.0,900.45,905.45,1503426,2017-05-04
83,1493942400,908.95,912.0,900.25,908.3,2195801,2017-05-05
84,1494201600,907.5,910.0,900.0,907.35,1067991,2017-05-08
85,1494288000,910.0,911.35,905.4,906.85,583372,2017-05-09
86,1494374400,911.0,929.65,911.0,927.65,1940601,2017-05-10
87,1494460800,933.05,940.5,930.55,936.8,2200001,2017-05-11
88,1494547200,940.0,962.0,937.55,954.65,4308505,2017-05-12
89,1494806400,955.0,981.45,954.4,973.3,4155827,2017-05-15
90,1494892800,973.5,975.0,957.1,959.85,2397324,2017-05-16
91,1494979200,962.4,962.4,945.6,951.2,1187031,2017-05-17
92,1495065600,947.95,952.9,935.1,942.85,5827141,2017-05-18
93,1495152000,945.0,947.5,935.75,937.35,1242128,2017-05-19
94,1495411200,942.5,954.0,937.35,941.25,1386033,2017-05-22
95,1495497600,941.0,946.1,935.3,940.25,1370650,2017-05-23
96,1495584000,938.6,943.4,932.5,936.1,1014349,2017-05-24
97,1495670400,936.0,962.5,936.0,956.5,4144290,2017-05-25
98,1495756800,960.0,969.55,952.5,965.05,1633378,2017-05-26
99,1496016000,965.45,970.6,957.0,968.55,1110399,2017-05-29
100,1496102400,966.95,967.25,955.55,961.95,632580,2017-05-30
101,1496188800,962.95,971.3,962.5,966.05,1351133,2017-05-31
102,1496275200,963.35,968.0,958.9,962.65,757345,2017-06-01
103,1496361600,965.5,972.5,963.5,965.25,449924,2017-06-02
104,1496620800,965.9,969.0,959.45,967.0,834584,2017-06-05
105,1496707200,970.0,970.0,960.1,966.4,1700072,2017-06-06
